Subject,Stimulus,Response,Confidence,Correct,Contrast,Hand,RT_Decision,RT_Confidence
18,2,2,4,1,1,1,0.927045967022423,0.279624549002619
18,1,1,2,1,1,2,1.03492658300092,2.06589294198784
18,1,1,1,1,2,1,1.06986397100263,0.265174478990957
18,2,2,3,1,2,2,1.03657684402424,1.75717855402036
18,1,1,1,1,1,1,0.972441090008942,0.523415411997121
18,2,2,2,1,2,2,1.05146052199416,1.54923462300212
18,2,1,1,0,2,1,1.08408157699159,0.238571780006168
18,2,2,1,1,1,2,0.979939056996955,1.97136356501142
18,2,2,4,1,2,1,1.0822596650105,0.460777339991182
18,2,1,1,0,1,1,1.01321533700684,0.290955956996186
18,2,2,4,1,2,2,0.948452155978885,1.65283616798115
18,2,1,1,0,1,1,1.16710263999994,0.334012703999178
18,2,2,2,1,1,2,1.77408376900712,2.40723386299214
18,1,1,1,1,2,1,1.73168398899725,0.675745895016007
18,2,2,1,1,2,2,1.29459519297234,2.46256993498537
18,2,1,1,0,1,1,0.968873907986563,0.304682791000232
18,2,2,1,1,1,1,1.0074778579874,0.292664929002058
18,1,1,3,1,2,2,1.59139159999904,2.53430343899527
18,2,2,4,1,1,1,0.950089906022185,0.598545899003511
18,2,1,1,0,1,1,0.856439241004409,0.252249784010928
18,1,1,2,1,2,2,0.968924476997927,1.560287314991
18,1,2,4,0,2,1,0.888396130001638,0.794695032003801
18,1,2,1,0,2,1,0.925994327000808,0.750089203997049
18,1,1,2,1,1,2,0.925069173012162,1.46983848500531
18,2,2,2,1,1,2,1.47568921599304,2.09201847299119
18,2,1,1,0,2,2,1.06584568999824,1.82603461499093
18,1,1,1,1,1,2,0.818096409988357,1.66603030500119
18,1,1,1,1,1,1,0.908738416008418,0.3114664950117
18,2,2,1,1,2,1,1.01374259198201,0.31439197002328
18,2,2,2,1,1,1,0.809497593989363,0.278691454004729
18,1,2,1,0,2,1,2.8067519920005,1.01110714598326
18,2,2,1,1,2,1,2.08484004801721,0.334113694989355
18,1,1,1,1,1,2,1.44659746799152,2.86276594901574
18,1,1,2,1,1,1,2.32922859399696,0.848342308978317
18,2,2,4,1,2,1,0.920526213012636,0.729857463011285
18,1,2,3,0,2,2,2.15452420699876,2.69014769399655
18,2,2,4,1,1,1,1.04379770698142,0.33571965401643
18,1,1,4,1,2,2,1.19896227499703,2.84803288499825
18,1,1,4,1,2,1,0.955010043020593,0.546758710988797
18,2,2,4,1,2,2,1.13928938598838,1.77070152599481
18,1,1,3,1,2,2,0.741566406009952,1.26993326301454
18,2,2,4,1,2,2,0.787474159005797,1.50068657999509
18,1,1,1,1,1,2,1.04128897300689,1.75256049801828
18,2,1,1,0,1,1,1.28115317798802,0.21149170602439
18,1,1,4,1,1,1,1.0620421860076,0.7535212340008
18,2,1,4,0,2,2,1.3691653170099,1.89656421801192
18,1,1,4,1,1,1,0.803114267007913,0.481623829982709
18,2,1,4,0,1,2,1.13037394901039,1.67492207500618
18,2,2,3,1,1,2,1.31331456100452,1.94631185001344
18,1,1,1,1,1,2,0.819654817023547,1.64557596101076
18,2,2,4,1,1,1,1.04172986099729,0.397846940992167
18,2,2,4,1,2,1,0.751696499995887,0.320376431976911
18,1,2,4,0,2,1,1.02186310599791,0.291373059997568
18,2,1,3,0,1,2,1.31047921502613,1.83866056901752
18,2,1,3,0,1,2,1.1167882749869,1.75777307798853
18,2,1,1,0,2,2,0.864162635989487,2.1754624400055
18,1,1,4,1,1,1,1.03072180601885,0.539668674988206
18,1,1,1,1,1,2,0.9639341130096,1.95518378901761
18,1,1,4,1,1,1,0.979115907015512,0.481955358001869
18,2,2,4,1,2,1,0.816522866021842,0.286546161019942
18,2,1,1,0,1,1,0.917657740996219,0.262981841980945
18,1,2,1,0,1,1,1.40506859801826,0.403353657020489
18,1,2,2,0,2,2,0.992436514003202,1.49669846301549
18,2,2,1,1,1,1,0.963162288011517,0.338384326983942
18,2,2,3,1,1,2,1.89166640400072,2.86691409201012
18,1,1,3,1,2,2,0.808028045983519,1.60120703899884
18,1,1,1,1,2,1,0.97471479800879,0.413799726986326
18,2,2,4,1,2,1,0.960785614995984,0.799526532995515
18,2,2,4,1,2,2,1.2930656610115,1.90866015601205
18,1,2,1,0,2,1,0.822884941007942,0.451907583017601
18,2,2,4,1,2,1,0.796753817005083,0.762693992001005
18,2,2,4,1,2,2,1.04914341101539,1.62660521300859
18,1,2,2,0,1,2,0.929154889017809,1.51426398902549
18,2,2,4,1,2,1,0.836671957018552,0.353132719988935
18,2,2,4,1,2,2,1.02390257501975,1.61583871100447
18,2,2,4,1,1,2,0.857783145998837,1.40962206301629
18,2,2,1,1,2,2,1.1306978270004,1.66600527899573
18,1,1,3,1,2,2,0.889756880002096,1.68234694001148
18,2,2,4,1,1,2,1.48775523598306,2.22406842297642
18,1,1,1,1,1,1,1.00475467400975,0.338670040015131
18,1,1,2,1,2,1,1.04792003199691,0.41218118800316
18,1,1,1,1,1,2,1.79313234100118,2.67371074901894
18,2,2,4,1,2,1,0.84370999399107,0.408466983994003
18,2,2,4,1,2,1,0.77014458499616,0.338249685999472
18,2,1,1,0,2,2,1.31403196899919,3.15523081200081
18,1,1,1,1,1,1,1.68060335499467,0.522602657001698
18,1,1,3,1,2,1,0.896534562984016,1.13868064800045
18,2,1,1,0,1,2,1.3371175279899,2.00062438400346
18,1,1,3,1,1,2,1.13106903099106,2.49794162099715
18,1,2,1,0,1,1,1.2358345350076,0.288650336005958
18,2,2,1,1,2,1,0.975615919014672,0.262827646016376
18,1,2,1,0,1,1,0.790819293004461,0.229571994976141
18,1,1,3,1,1,2,1.34551004198147,2.08240388298873
18,2,1,1,0,1,2,1.46307933301432,2.15274319201126
18,1,1,1,1,1,2,1.04293829799281,1.84953376298654
18,1,1,3,1,2,2,1.00930201500887,1.4902792799985
18,2,2,1,1,1,1,0.988395970984129,1.17947298000217
18,2,2,3,1,1,1,1.04662764800014,1.13073775099474
18,2,2,3,1,2,1,2.26351670001168,0.393206998996902
18,2,2,3,1,1,1,0.972773135988973,0.322885941975983
18,1,2,1,0,1,1,0.889526915008901,0.365216067992151
18,2,2,4,1,2,1,1.2968768629944,0.738891067012446
18,1,1,4,1,1,2,1.86623537400737,2.44231468101498
18,2,2,1,1,1,1,0.822051170980558,0.532045908010332
18,2,2,4,1,1,2,1.03513302601641,1.67560507799499
18,2,1,1,0,2,2,1.79431603499688,2.42573565201019
18,2,2,3,1,1,2,0.792970896000043,2.6654510590015
18,2,2,3,1,2,2,0.767861371015897,1.27782138800831
18,1,1,2,1,2,1,2.65021875701495,0.645382832008181
18,1,1,2,1,2,1,1.43787897599395,0.417760125012137
18,1,1,1,1,2,2,1.605985133996,2.41440683000837
18,2,1,1,0,1,1,1.26573333301349,0.524596132978331
18,1,1,2,1,2,1,0.706717630993808,0.628263243008405
18,1,1,3,1,2,1,0.725605640007416,0.638884868996684
18,2,1,1,0,1,2,1.3135303070012,1.9943636310054
18,1,1,3,1,2,1,0.752681772020878,1.13691428399761
18,1,1,3,1,2,1,0.653602407983271,0.465792175004026
18,1,1,3,1,2,1,0.673264553013723,0.31715168399387
18,2,2,3,1,2,1,1.53028480900684,0.507068738981616
18,1,1,3,1,1,2,1.24453130099573,2.14790972601622
18,2,1,4,0,2,1,1.20424141699914,1.01796945699607
18,2,2,4,1,2,2,1.42940446300781,2.08665743900929
18,2,1,1,0,1,2,1.42768807499669,2.1237550189835
18,2,2,2,1,2,2,0.902212984015932,2.27034158201423
18,1,1,1,1,2,1,1.057816895016,0.390118711977266
18,1,2,1,0,1,2,1.95479841000633,2.45882181500201
18,2,2,4,1,2,1,1.37460866200854,0.502044183027465
18,1,1,1,1,1,2,1.03901741298614,1.81592401899979
18,2,2,1,1,1,1,0.948872306005796,0.453319996013306
18,2,2,3,1,2,1,0.661132804001682,0.665669098991202
18,1,2,1,0,2,2,1.02832557199872,1.80348231698736
18,1,1,2,1,1,2,1.05312631101697,1.81959087701398
18,2,2,2,1,1,2,1.02783050897415,1.51600024997606
18,2,1,1,0,2,1,0.998674699018011,0.300578839000082
18,1,1,1,1,1,2,1.07831285300199,1.78210585200577
18,2,2,1,1,2,2,0.792763787001604,1.38478114400641
18,1,1,1,1,1,1,0.80767747698701,0.285670840006787
18,1,1,1,1,1,1,0.725358171010157,0.238097002002178
18,2,2,1,1,1,1,0.711546156991972,0.241516062000301
18,1,2,1,0,1,1,0.609891849017004,0.264569229009794
18,2,2,1,1,2,2,1.75555569998687,2.22650158699253
18,1,2,1,0,1,2,0.729987217026064,1.20270529601839
18,1,2,1,0,1,1,0.87298788598855,0.276866223022807
18,1,2,1,0,1,1,0.644848611002089,0.288855653983774
18,1,1,2,1,1,1,0.904546981997555,0.234091811988037
18,1,1,1,1,2,1,1.49995019700145,0.261319225013722
18,2,1,1,0,1,1,0.750203559000511,0.246537806000561
18,1,1,1,1,1,1,0.671584847994382,0.291022332006833
18,2,1,1,0,1,2,1.05355583201163,1.54069786300533
18,2,1,1,0,2,2,1.20063294499414,2.06442534501548
18,2,1,1,0,1,2,0.775986799999373,1.48803014500299
18,1,1,1,1,1,2,0.837232649995713,1.51684918100364
18,2,2,1,1,2,1,1.27109105201089,0.29851772999973
18,2,2,1,1,1,2,1.17124389798846,1.63613169500604
18,1,2,1,0,1,1,1.11272404697957,0.256874804006657
18,2,1,1,0,1,2,1.59771073798765,2.23788801097544
18,2,1,2,0,1,1,1.1132307809894,0.274384788004681
18,2,1,1,0,1,1,1.87467289500637,0.204412696999498
18,1,1,2,1,2,1,0.863222840998787,0.338620502006961
18,1,1,1,1,2,1,0.855971782992128,0.259638279007049
18,2,1,1,0,1,1,0.668556178017752,0.256800481991377
18,2,2,1,1,1,2,1.95619774400257,2.73163871001452
18,2,2,1,1,1,2,0.958647997991648,1.52643952198559
18,1,1,1,1,1,2,1.46710806002375,1.93009249502211
18,2,2,1,1,2,1,1.06825414800551,0.287393681996036
18,2,2,3,1,2,1,0.606672013003845,0.956537313002627
18,2,2,3,1,2,2,1.29073459398933,1.73855674100923
18,1,2,1,0,1,1,0.787654309999198,0.947333445015829
18,2,2,3,1,2,1,0.887786984007107,0.346514276025118
18,2,2,3,1,2,1,0.67167991399765,0.291400550981052
18,2,1,1,0,1,2,0.965371775993844,1.66895439199288
18,2,1,1,0,1,1,0.936660501989536,0.385645458998624
18,2,2,1,1,1,2,1.02396405898617,1.73572526898352
18,2,2,1,1,1,1,0.880227017012658,0.219015622016741
18,2,1,1,0,1,1,0.669232626998564,0.216846944007557
18,2,2,1,1,2,2,1.35794130398426,1.87031463297899
18,2,2,1,1,2,1,0.688491487002466,0.220332984987181
18,1,1,2,1,1,1,0.678341517981607,0.20897495598183
18,1,2,1,0,1,1,2.80381181900157,0.975603358005174
18,1,2,1,0,2,1,0.746647243999178,0.19402667999384
18,2,2,3,1,2,1,1.06312520199572,0.441794494021451
18,1,2,1,0,1,1,1.0909921679995,0.493472300993744
18,1,1,1,1,1,2,0.984185588982655,1.84781132699572
18,1,1,1,1,1,1,0.835638130025472,0.568569877999835
18,2,2,1,1,1,2,1.34333756499109,1.83900963998167
18,2,2,1,1,2,2,1.03852042497601,1.59120309597347
18,1,2,1,0,2,2,0.87260335899191,1.53534268200747
18,2,2,1,1,2,2,0.706830777984578,1.16283153698896
18,2,2,4,1,2,1,1.08463816798758,0.983386212988989
18,1,1,1,1,1,1,1.00977882297593,0.215043770003831
18,2,1,1,0,1,2,3.27548867202131,3.86084859300172
18,1,1,3,1,2,2,1.28850843399414,1.74509484000737
18,2,2,1,1,1,1,0.944673992024036,0.401370653009508
18,1,2,4,0,2,1,0.827599303011084,0.664030988991726
18,2,2,4,1,2,1,0.911642849008786,1.20951190200867
18,1,1,2,1,2,2,1.18146839499241,1.96551263899892
18,2,2,4,1,2,2,0.937637517985422,1.62558575099683
18,2,2,3,1,1,1,0.82994248898467,0.651181697990978
18,2,2,4,1,2,1,1.89131902399822,0.643994445010321
18,1,2,1,0,1,1,0.972919446008746,0.620913391991053
18,2,2,4,1,2,1,0.894358535006177,0.431728530995315
18,2,2,3,1,1,2,1.30733167199651,1.81155147799291
18,2,2,3,1,1,1,0.994496742991032,1.21659513001214
18,2,2,3,1,2,1,0.736751688993536,0.402127692010254
18,1,2,1,0,2,1,0.860255562001839,0.424259359017015
18,2,2,1,1,1,2,0.988355470006354,1.47591413601185
18,1,1,3,1,1,2,1.79446111799916,2.41969343199162
18,1,2,2,0,1,1,0.903477298998041,1.02587281700107
18,2,1,1,0,1,2,0.862393079994945,1.7811851100123
18,1,1,3,1,2,1,1.525332944002,0.493835515982937
18,1,1,2,1,1,1,0.94072080697515,0.404329891985981
18,2,1,1,0,1,2,1.19224056199891,1.91992991499137
18,1,1,2,1,1,2,1.20445063899388,1.90050561897806
18,2,1,1,0,2,2,0.696462182997493,2.02405120199546
18,1,1,2,1,2,2,0.784409485000651,1.51922901600483
18,2,2,3,1,2,1,1.08988425298594,0.636551664007129
18,2,2,3,1,2,2,1.55147895700065,2.13523852798971
18,2,1,1,0,1,1,1.06404082299559,0.315917486994294
18,1,1,3,1,2,1,0.841578425985062,0.453290109988302
18,1,1,4,1,1,1,0.638020110025536,0.555400012992322
18,1,1,2,1,1,1,0.703725562023465,0.666347813006723
18,2,2,3,1,2,2,1.22029002499767,1.74107073099003
18,1,2,1,0,1,2,0.887218741991092,1.58375844499096
18,1,1,4,1,2,2,0.849652406992391,1.40154450200498
18,2,1,1,0,1,2,0.763355385017348,1.41863992100116
18,1,1,1,1,1,1,0.808238405996235,0.246139830007451
18,2,2,1,1,1,1,1.02311130199814,0.268524248996982
18,1,1,2,1,2,1,1.0044187620224,0.418472464021761
18,1,2,1,0,2,2,1.60733113699825,2.29516287200386
18,2,2,3,1,2,1,0.929365602001781,0.801858416001778
18,2,2,3,1,2,1,0.763688450009795,0.451910845004022
18,2,2,3,1,2,1,1.11601149701164,0.22196081301081
18,1,1,3,1,2,2,1.08282733400119,1.66601805802202
18,1,1,2,1,1,2,0.736576668015914,2.50626185600413
18,2,1,1,0,1,1,0.962496378982905,0.233807209006045
18,1,1,1,1,1,1,0.755096932000015,0.225987977988552
18,2,2,1,1,2,1,0.813808920996962,0.227143743977649
18,1,1,1,1,2,1,0.669002726994222,0.265123228979064
18,2,2,3,1,1,2,1.09117649600375,2.05260631302372
18,2,2,2,1,1,2,1.2255182969966,1.69026151599246
18,1,2,2,0,1,2,1.20673842699034,1.82331328798318
18,2,2,4,1,2,1,1.09320405198378,0.982795652002096
18,1,1,4,1,2,2,0.940130720991874,1.5558382809977
18,2,2,4,1,2,2,0.864336639991961,1.45563224301441
18,2,2,1,1,2,1,0.995514610025566,0.281837749993429
18,1,1,1,1,1,2,0.956927719991654,1.58749503499712
18,1,2,1,0,1,1,0.826572885998758,0.511802327004261
18,2,2,1,1,1,1,0.718234162981389,0.223237870988669
18,1,1,3,1,2,1,1.46557519497583,0.356405783008086
18,2,2,3,1,2,1,0.825346935016569,0.46181157202227
18,2,1,1,0,1,2,0.937877988006221,1.70517708099214
18,1,2,1,0,2,1,0.899036682007136,1.80523232399719
18,1,1,3,1,2,2,1.42519484099466,2.17638230600278
18,1,2,1,0,2,1,1.36016938899411,1.07889948200318
18,1,1,3,1,2,1,1.25403841899242,0.65641948801931
18,2,2,4,1,2,1,1.75382834300399,1.3136225049966
18,2,2,4,1,2,2,0.962416116992245,1.56225087799248
18,2,2,3,1,1,2,0.900071629992453,1.71616492499015
18,1,1,1,1,1,2,0.826312502002111,1.64066741001443
18,1,1,4,1,2,1,1.21404803200858,1.01158215801115
18,2,2,3,1,2,2,0.967352484993171,1.56887491399539
18,2,2,4,1,2,2,2.75213996999082,3.57617864597705
18,1,2,3,0,1,1,1.09418784399168,0.536183093994623
18,1,1,2,1,2,2,0.944033760984894,1.56854990299325
18,1,2,2,0,1,2,0.843227570992894,1.29010139300954
18,2,2,1,1,1,1,1.29385320001165,0.399405368982116
18,2,2,1,1,1,2,0.891697012004443,1.45962671999587
18,1,1,2,1,2,1,0.880774927994935,0.499751041992567
18,2,2,2,1,2,2,0.885220819007372,1.33396837901091
18,2,1,1,0,1,2,1.38533740199637,2.0653140549839
18,1,1,1,1,1,2,0.807924013992306,1.65554657200119
18,2,1,1,0,1,2,1.02157737198286,1.81404773599934
18,1,1,1,1,2,2,0.838961473986274,1.63880658100243
18,1,1,1,1,1,2,1.16642385200248,1.87151799199637
18,2,2,3,1,2,2,0.845781259005889,1.34041592900758
18,1,1,3,1,2,1,0.949811533995671,0.445946575986454
18,1,1,1,1,1,1,1.03064939100295,0.283752572024241
18,2,1,1,0,2,1,0.642704798985505,0.215499807993183
18,2,1,1,0,1,1,0.761236649996135,0.22545022200211
18,2,2,1,1,1,1,1.12338830699446,0.236190121009713
18,1,1,1,1,1,1,0.868792085995665,0.432891602977179
18,1,1,1,1,1,2,0.971777920989553,2.05975364299957
18,1,2,1,0,1,2,0.794992734008702,1.35540900399792
18,2,2,1,1,1,1,0.963499658013461,0.298978422011714
18,1,2,1,0,1,1,0.705743452999741,0.259640728007071
18,1,2,1,0,2,1,0.700515470001847,0.294739261007635
18,1,1,1,1,1,2,0.896858819003683,1.50574541301467
18,1,1,1,1,2,2,1.26318995599286,1.98227832201519
18,2,2,1,1,1,1,2.16506276800646,0.323131668003043
18,2,2,3,1,2,2,1.6035700700013,2.12491880901507
18,1,1,4,1,2,2,0.815949696989264,2.07946041299147
18,1,1,1,1,2,2,0.725884012004826,1.49456381000346
18,2,2,4,1,2,2,0.826594849000685,1.6507415670203
18,2,2,2,1,1,2,0.857910983002512,1.36133692300064
18,1,1,2,1,1,1,0.898895688995253,0.717146412993316
18,1,2,1,0,1,1,1.02614937999169,0.375114613008918
18,1,1,1,1,2,1,0.691057429998182,0.221503395005129
18,1,1,1,1,2,1,0.583068378007738,0.254849371005548
18,1,1,3,1,2,1,1.60717901700991,0.812610397988465
18,1,1,4,1,1,2,1.9144790119899,2.67265056498582
18,2,1,1,0,1,2,1.06166827000561,1.77555480101728
18,2,2,1,1,2,1,0.998123183002463,0.268454063974787
18,1,1,4,1,2,2,0.999026285018772,1.73433764401125
18,1,1,1,1,1,1,0.679301030992065,0.25079821399413
18,1,1,1,1,2,1,0.826960292004514,0.240145193994977
18,1,1,1,1,2,1,0.681153645011364,0.244372330984334
18,1,1,2,1,1,2,0.983979217999149,1.41719246300636
18,2,1,1,0,2,2,0.904242835997138,2.38584984600311
18,1,1,1,1,1,1,0.991198365984019,0.285114489000989
18,2,2,2,1,2,2,0.999235875991872,1.73598795098951
18,2,1,1,0,2,2,0.811767049017362,1.47494413299137
18,1,1,1,1,1,1,2.40475664098631,0.233390912995674
18,1,1,1,1,1,1,0.70677493797848,0.21205572100007
18,2,1,1,0,1,1,0.623301443993114,0.212867124995682
18,2,2,1,1,1,1,0.863022920995718,0.171198157011531
18,2,2,1,1,1,1,0.566667864011833,0.19877844201983
18,1,2,1,0,1,1,0.70597534897388,0.244173194019822
18,2,1,2,0,1,1,0.637499814009061,0.186782789998688
18,2,1,1,0,1,2,1.0161992549838,1.93726283698925
18,2,2,1,1,1,2,0.923245690995827,1.61235835700063
18,2,1,1,0,2,2,0.788908413000172,1.59707598399837
18,1,1,2,1,2,1,1.97954805399058,0.761273568001343
18,1,1,3,1,2,1,1.00557433700305,0.395896249974612
18,2,1,1,0,2,2,0.937784722016659,1.5535368900164
18,2,1,1,0,1,2,1.47757722600363,2.1399408679863
18,2,2,1,1,1,2,0.775951184972655,1.48792502499418
18,1,1,1,1,1,1,0.714240099012386,0.332261052011745
18,1,1,2,1,2,1,0.641479761980008,0.646313550008927
18,2,2,3,1,2,1,1.36658557300689,0.389079413987929
18,1,2,3,0,2,1,0.689167094998993,0.24450609300402
18,2,2,3,1,2,1,1.31750369101064,0.246838090009987
18,1,1,3,1,2,2,1.40228960700915,1.87416776301689
18,1,1,3,1,2,2,0.713040016009472,1.28038303100038
18,1,2,1,0,1,1,0.740108242986025,1.10150353101199
18,1,1,2,1,1,1,1.30742290502531,0.556454862002283
18,2,2,3,1,2,1,0.912335280998377,0.730243465019157
18,1,2,1,0,1,1,1.0155628209759,1.26900189497974
18,1,1,3,1,2,1,0.891808515007142,0.366111226991052
18,2,2,2,1,1,2,1.74859968601959,2.47650208501727
18,2,2,3,1,2,2,0.858318245009286,1.29829220799729
18,1,1,1,1,1,2,0.736477269994793,1.48876047198428
18,1,2,1,0,2,1,0.979075439012377,0.329931785003282
18,2,2,1,1,2,1,0.791981835005572,0.286313474993221
18,1,2,1,0,1,2,1.09529596401262,2.31964935100405
18,1,1,2,1,2,1,0.96046034200117,0.743630579003366
18,1,1,3,1,2,2,0.98397978200228,1.47175605499069
18,2,2,3,1,2,1,0.939615387003869,0.379701725993073
18,2,2,2,1,1,2,1.13145170299686,1.5549379310105
18,2,1,1,0,2,2,1.39853937999578,2.0211457599944
18,2,2,1,1,2,1,1.31482193400734,0.404063646012219
18,1,1,2,1,1,2,2.08073573900037,3.04993914699298
18,2,2,1,1,1,2,0.984151005977765,1.52017739697476
18,2,2,1,1,2,1,0.848474127997179,0.268983833986567
18,2,2,2,1,1,2,0.895939558977261,1.45570755499648
18,2,1,1,0,1,1,0.740422723989468,0.461364368995419
18,1,1,2,1,2,1,0.749773483985337,0.700485715002287
18,2,1,1,0,1,2,0.927191085997038,1.51862515500397
18,1,1,1,1,1,2,0.834995892015286,1.59598353601177
18,2,2,1,1,2,1,1.50584146199981,0.843583685986232
18,2,2,1,1,2,2,2.07061855797656,3.1362853019964
18,1,2,1,0,1,2,0.68192852899665,1.4174376129813
18,1,2,1,0,1,2,2.95200963702518,3.60034863400506
18,1,1,2,1,1,1,1.04487577200052,0.400617953011533
18,2,2,2,1,1,2,1.59114761598175,2.26152829799685
18,2,2,3,1,2,1,0.969278153002961,0.38491624200833
18,2,2,3,1,2,2,1.40646373500931,1.74228873601533
18,2,1,2,0,1,1,0.879234389023623,0.314300002006348
18,1,1,1,1,2,2,0.794853896019049,1.34718144300859
18,1,1,2,1,1,2,0.992244805005612,1.75129408200155
18,2,2,2,1,2,1,0.766702309018001,0.262731003982481
18,2,2,2,1,1,1,0.671743557002628,0.211036704014987
18,2,1,2,0,1,1,0.829765106987907,0.306800174003001
18,1,1,3,1,2,2,2.00517356200726,2.97232233101386
18,2,2,2,1,2,2,0.805572985002073,1.32608649099711
18,2,1,1,0,1,2,0.778669410996372,1.4583728070138
18,1,1,2,1,2,1,1.31799079701887,1.02282709200517
18,2,2,3,1,2,2,1.63515461201314,2.21069078100845
18,2,2,2,1,1,2,0.86846692499239,1.3069935219828
18,2,1,1,0,1,1,0.806104568997398,0.235853757010773
18,2,2,1,1,2,1,0.94106723202276,0.254635221004719
18,2,2,1,1,2,1,0.662520512996707,0.210950767999748
18,2,2,1,1,2,1,0.661071390990401,0.184833591018105
18,2,2,1,1,2,2,1.1991627009993,1.75992335699266
18,2,2,1,1,2,1,0.782964298006846,0.262336560001131
18,2,2,1,1,1,1,0.63097284300602,0.212272524979198
18,1,2,1,0,2,1,0.678896589990472,0.218240207992494
18,1,2,1,0,2,2,1.19883879000554,1.74312700101291
18,1,2,1,0,1,2,1.16291273199022,1.69743364598253
18,1,1,2,1,2,1,1.13288936499157,0.405136565008434
18,1,1,1,1,1,1,0.815774995979154,0.237512230989523
18,1,1,1,1,1,2,0.881461060984293,2.03302856499795
18,1,1,3,1,1,1,0.991081118001603,1.06090790702729
18,2,1,1,0,2,1,1.24412645198754,0.320119693002198
18,1,1,2,1,2,1,0.757953837019159,0.422034249000717
18,1,1,1,1,1,2,0.883608520001872,1.42639737398713
18,1,1,1,1,1,2,1.65015530100209,2.1959881670191
18,2,2,1,1,1,1,0.864781839016359,0.3008978299913
18,1,1,2,1,1,1,1.25945180098643,0.2944271400047
18,2,1,1,0,1,1,1.08584395700018,0.248036290984601
18,1,1,3,1,2,2,1.0432325299771,1.68329319197801
18,2,1,1,0,2,1,0.806645286997082,0.221166613016976
18,2,1,1,0,2,1,0.638833991979482,0.588460281986045
18,2,1,1,0,1,2,0.91472232202068,2.05830632001744
18,1,1,3,1,2,1,0.749717406986747,0.765835157013498
18,1,1,4,1,2,2,0.900110980001045,1.59597835098975
18,1,1,1,1,1,1,1.41080319299363,1.26403424798627
18,2,1,2,0,2,1,0.799471279984573,0.549522796995007
18,2,1,1,0,2,2,0.940484327002196,1.78889657001127
18,2,1,2,0,1,1,1.02687882600003,0.37710412000888
18,2,1,2,0,2,2,0.950486524001462,1.51195111300331
18,1,1,1,1,1,2,0.757539429003373,1.53177420800785
18,2,2,3,1,2,2,1.51576401098282,1.98076492498512
18,1,1,2,1,2,2,0.79717173599056,1.72537673299666
18,1,1,1,1,1,2,0.69820681901183,1.83486895199167
18,2,1,1,0,1,2,0.881100208003772,1.45788075900055
18,1,1,3,1,2,2,0.855543065001257,1.68054799298989
18,2,2,3,1,1,2,0.725947454018751,1.23834266202175
18,2,2,4,1,2,1,0.932096934993751,0.291544528998202
18,2,2,3,1,1,2,1.08748600399122,1.48795206300565
18,1,2,4,0,2,1,0.593654382013483,0.520566326013068
